Temps;Y
1.265;0.9207524782978
1.27;0.9207524782978
1.275;0.915761949960143
1.28;0.905780893284828
1.285;0.895799836609513
1.29;0.885818779934198
1.295;0.875837723258883
1.3;0.860866138245911
1.305;0.850885081570596
1.31;0.830922968219966
1.315;0.810960854869336
1.32;0.790998741518707
1.325;0.766046099830419
1.33;0.736102929804474
1.335;0.716140816453845
1.34;0.691188174765558
1.345;0.661245004739613
1.35;0.631301834713668
1.355;0.596368136350066
1.36;0.566424966324121
1.365;0.531491267960519
1.37;0.496557569596917
1.375;0.466614399570972
1.38;0.426690172869713
1.385;0.401737531181425
1.39;0.346841719467193
1.395;0.311908021103591
1.4;0.276974322739989
1.405;0.237050096038729
1.41;0.19712586933747
1.415;0.15720164263621
1.42;0.117277415934951
1.425;0.0773531892336909
1.43;0.0374289625324313
1.435;-0.00249526416882828
1.44;-0.0474100192077453
1.445;-0.0923247742466624
1.45;-0.127258472610265
1.455;-0.167182699311524
1.46;-0.212097454350441
1.465;-0.247031152714043
1.47;-0.286955379415303
1.475;-0.326879606116563
1.48;-0.361813304480165
1.485;-0.396747002843767
1.49;-0.431680701207369
1.495;-0.466614399570971
1.5;-0.501548097934573
1.505;-0.536481796298176
1.51;-0.56642496632412
1.515;-0.60634919302538
1.52;-0.621320778038352
1.525;-0.641282891388982
1.53;-0.681207118090242
1.535;-0.706159759778529
1.54;-0.741093458142131
1.545;-0.751074514817446
1.55;-0.771036628168076
1.555;-0.790998741518706
1.56;-0.810960854869335
1.565;-0.82094191154465
1.57;-0.835913496557623
1.575;-0.845894553232938
1.58;-0.855875609908253
1.585;-0.865856666583567
1.59;-0.870847194921225
1.595;-0.875837723258882
1.6;-0.88082825159654
1.605;-0.88082825159654
1.61;-0.88082825159654
1.615;-0.875837723258882
1.62;-0.890809308271855
1.625;-0.86086613824591
1.63;-0.850885081570595
1.635;-0.845894553232938
1.64;-0.835913496557623
1.645;-0.82094191154465
1.65;-0.810960854869335
1.655;-0.786008213181048
1.66;-0.766046099830418
1.665;-0.746083986479789
1.67;-0.721131344791501
1.675;-0.701169231440872
1.68;-0.671226061414927
1.685;-0.646273419726639
1.69;-0.621320778038352
1.695;-0.591377608012408
1.7;-0.561434437986463
1.705;-0.531491267960518
1.71;-0.496557569596916
1.715;-0.466614399570971
1.72;-0.426690172869712
1.725;-0.39175647450611
1.73;-0.346841719467192
1.735;-0.31190802110359
1.74;-0.276974322739988
1.745;-0.242040624376386
1.75;-0.202116397675126
1.755;-0.162192170973867
1.76;-0.122267944272607
1.765;-0.0773531892336901
1.77;-0.032438434194773
1.775;0.00748579250648662
1.78;0.0474100192077462
1.785;0.0873342459090058
1.79;0.127258472610265
1.795;0.167182699311525
1.8;0.207106926012785
1.805;0.237050096038729
1.81;0.286955379415304
1.815;0.326879606116564
1.82;0.361813304480166
1.825;0.401737531181425
1.83;0.436671229545027
1.835;0.476595456246287
1.84;0.511529154609889
1.845;0.541472324635834
1.85;0.576406022999436
1.855;0.606349193025381
1.86;0.636292363051326
1.865;0.671226061414928
1.87;0.696178703103215
1.875;0.72612187312916
1.88;0.746083986479789
1.885;0.771036628168077
1.89;0.790998741518707
1.895;0.810960854869336
1.9;0.835913496557624
1.905;0.850885081570596
1.91;0.865856666583568
1.915;0.880828251596541
1.92;0.890809308271856
1.925;0.905780893284828
1.93;0.915761949960143
1.935;0.9207524782978
1.94;0.925743006635458
1.945;0.925743006635458
1.95;0.930733534973115
1.955;0.930733534973115
1.96;0.925743006635458
1.965;0.915761949960143
1.97;0.915761949960143
1.975;0.905780893284828
1.98;0.895799836609513
1.985;0.885818779934198
1.99;0.870847194921226
1.995;0.855875609908253
2;0.840904024895281
2.005;0.820941911544651
2.01;0.800979798194021
2.015;0.781017684843392
2.02;0.756065043155104
2.025;0.731112401466817
2.03;0.70615975977853
2.035;0.676216589752585
2.04;0.64627341972664
2.045;0.611339721363038
2.05;0.586387079674751
2.055;0.551453381311149
2.06;0.521510211285204
2.065;0.496557569596917
2.07;0.451642814558
2.075;0.41171858785674
2.08;0.376784889493138
2.085;0.336860662791878
2.09;0.296936436090619
2.095;0.257012209389359
2.1;0.202116397675127
2.105;0.17716375598684
2.11;0.13723952928558
2.115;0.0973153025843208
2.12;0.0524005475454037
2.125;0.0124763208441441
2.13;-0.0224573775194581
2.135;-0.0673721325583752
2.14;-0.107296359259635
2.145;-0.147220585960894
2.15;-0.192135340999811
2.155;-0.227069039363414
2.16;-0.266993266064673
2.165;-0.306917492765933
2.17;-0.341851191129535
2.175;-0.381775417830795
2.18;-0.421699644532054
2.185;-0.456633342895656
2.19;-0.491567041259259
2.195;-0.521510211285203
2.2;-0.551453381311148
2.205;-0.581396551337093
2.21;-0.616330249700695
2.215;-0.641282891388982
2.22;-0.671226061414927
2.225;-0.696178703103214
2.23;-0.736102929804474
2.235;-0.741093458142131
2.24;-0.766046099830418
2.245;-0.781017684843391
2.25;-0.805970326531678
2.255;-0.80097979819402
2.26;-0.835913496557623
2.265;-0.845894553232938
2.27;-0.855875609908253
2.275;-0.865856666583567
2.28;-0.855875609908253
2.285;-0.88082825159654
2.29;-0.88082825159654
2.295;-0.885818779934197
2.3;-0.885818779934197
2.305;-0.88082825159654
2.31;-0.875837723258882
2.315;-0.870847194921225
2.32;-0.865856666583567
2.325;-0.855875609908253
2.33;-0.845894553232938
2.335;-0.830922968219965
2.34;-0.815951383206993
2.345;-0.80097979819402
2.35;-0.781017684843391
2.355;-0.761055571492761
2.36;-0.741093458142131
2.365;-0.711150288116186
2.37;-0.691188174765557
2.375;-0.661245004739612
2.38;-0.641282891388982
2.385;-0.611339721363037
2.39;-0.576406022999435
2.395;-0.54646285297349
2.4;-0.516519682947546
2.405;-0.481585984583944
2.41;-0.446652286220342
2.415;-0.411718587856739
2.42;-0.37179436115548
2.425;-0.336860662791878
2.43;-0.296936436090618
2.435;-0.262002737727016
2.44;-0.217087982688099
2.445;-0.182154284324497
2.45;-0.137239529285579
2.455;-0.0923247742466624
2.46;-0.0524005475454028
2.465;-0.0124763208441432
2.47;0.0274479058571164
2.475;0.067372132558376
2.48;0.107296359259636
2.485;0.147220585960895
2.49;0.187144812662155
2.495;0.227069039363414
2.5;0.266993266064674
2.505;0.306917492765934
2.51;0.346841719467193
2.515;0.386765946168453
2.52;0.421699644532055
2.525;0.461623871233315
2.53;0.496557569596917
2.535;0.531491267960519
2.54;0.561434437986464
2.545;0.596368136350066
2.55;0.626311306376011
2.555;0.656254476401955
2.56;0.681207118090243
2.565;0.701169231440872
2.57;0.741093458142132
2.575;0.766046099830419
2.58;0.786008213181049
2.585;0.810960854869336
2.59;0.830922968219966
2.595;0.845894553232938
2.6;0.880828251596541
2.605;0.880828251596541
2.61;0.885818779934198
2.615;0.905780893284828
2.62;0.910771421622485
2.625;0.9207524782978
2.63;0.930733534973115
2.635;0.930733534973115
2.64;0.930733534973115
2.645;0.930733534973115
2.65;0.930733534973115
2.655;0.925743006635458
2.66;0.925743006635458
2.665;0.915761949960143
2.67;0.910771421622485
2.675;0.895799836609513
2.68;0.880828251596541
2.685;0.870847194921226
2.69;0.865856666583568
2.695;0.835913496557624
2.7;0.815951383206994
2.705;0.795989269856364
2.71;0.771036628168077
2.715;0.746083986479789
2.72;0.721131344791502
2.725;0.691188174765558
2.73;0.66623553307727
2.735;0.636292363051326
2.74;0.606349193025381
2.745;0.571415494661779
2.75;0.536481796298177
2.755;0.501548097934574
2.76;0.466614399570972
2.765;0.43168070120737
2.77;0.39175647450611
2.775;0.356822776142508
2.78;0.316898549441249
2.785;0.271983794402332
2.79;0.237050096038729
2.795;0.19712586933747
2.8;0.15720164263621
2.805;0.117277415934951
2.81;0.0773531892336909
2.815;0.0324384341947739
2.82;-0.00748579250648573
2.825;-0.0474100192077453
2.83;-0.087334245909005
2.835;-0.132249000947922
2.84;-0.167182699311524
2.845;-0.212097454350441
2.85;-0.252021681051701
2.855;-0.29194590775296
2.86;-0.33187013445422
2.865;-0.366803832817822
2.87;-0.401737531181424
2.875;-0.436671229545027
2.88;-0.471604927908629
2.885;-0.506538626272231
2.89;-0.54646285297349
2.895;-0.571415494661778
2.9;-0.591377608012408
2.905;-0.631301834713667
2.91;-0.656254476401954
2.915;-0.686197646427899
2.92;-0.711150288116186
2.925;-0.736102929804474
2.93;-0.761055571492761
2.935;-0.795989269856363
2.94;-0.80097979819402
2.945;-0.815951383206993
2.95;-0.830922968219965
2.955;-0.845894553232938
2.96;-0.855875609908253
2.965;-0.865856666583567
2.97;-0.875837723258882
2.975;-0.88082825159654
2.98;-0.885818779934197
2.985;-0.885818779934197
2.99;-0.890809308271855
2.995;-0.885818779934197
3;-0.88082825159654
3.005;-0.885818779934197
3.01;-0.870847194921225
3.015;-0.86086613824591
3.02;-0.855875609908253
3.025;-0.84090402489528
3.03;-0.825932439882308
3.035;-0.810960854869335
3.04;-0.790998741518706
3.045;-0.781017684843391
3.05;-0.751074514817446
3.055;-0.731112401466816
3.06;-0.706159759778529
3.065;-0.681207118090242
3.07;-0.651263948064297
3.075;-0.62631130637601
3.08;-0.596368136350065
3.085;-0.56642496632412
3.09;-0.531491267960518
3.095;-0.501548097934573
3.1;-0.466614399570971
3.105;-0.436671229545027
3.11;-0.396747002843767
3.115;-0.361813304480165
3.12;-0.316898549441248
3.125;-0.276974322739988
3.13;-0.237050096038729
3.135;-0.197125869337469
3.14;-0.152211114298552
3.145;-0.11727741593495
3.15;-0.0773531892336901
3.155;-0.0374289625324304
3.16;0.00748579250648662
3.165;0.0424194908700888
3.17;0.0923247742466633
3.175;0.132249000947923
3.18;0.167182699311525
3.185;0.212097454350442
3.19;0.252021681051702
3.195;0.291945907752961
3.2;0.331870134454221
3.205;0.356822776142508
3.21;0.406728059519083
3.215;0.441661757882685
3.22;0.476595456246287
3.225;0.511529154609889
3.23;0.546462852973491
3.235;0.581396551337094
3.24;0.611339721363038
3.245;0.64627341972664
3.25;0.676216589752585
3.255;0.701169231440872
3.26;0.731112401466817
3.265;0.756065043155104
3.27;0.786008213181049
3.275;0.805970326531679
3.28;0.825932439882309
3.285;0.845894553232938
3.29;0.860866138245911
3.295;0.875837723258883
3.3;0.890809308271856
3.305;0.90079036494717
3.31;0.910771421622485
3.315;0.9207524782978
3.32;0.925743006635458
3.325;0.94071459164843
3.33;0.935724063310773
3.335;0.935724063310773
3.34;0.935724063310773
3.345;0.935724063310773
3.35;0.930733534973115
3.355;0.9207524782978
3.36;0.915761949960143
3.365;0.905780893284828
3.37;0.895799836609513
3.375;0.880828251596541
3.38;0.860866138245911
3.385;0.845894553232938
3.39;0.825932439882309
3.395;0.805970326531679
3.4;0.786008213181049
3.405;0.761055571492762
3.41;0.736102929804474
3.415;0.711150288116187
3.42;0.681207118090243
3.425;0.651263948064298
3.43;0.621320778038353
3.435;0.591377608012408
3.44;0.556443909648806
3.445;0.526500739622862
3.45;0.486576512921602
3.455;0.451642814558
3.46;0.416709116194398
3.465;0.376784889493138
3.47;0.336860662791878
3.475;0.296936436090619
3.48;0.257012209389359
3.485;0.222078511025757
3.49;0.17716375598684
3.495;0.13723952928558
3.5;0.0923247742466633
3.505;0.0474100192077462
3.51;0.0124763208441441
3.515;-0.0274479058571155
3.52;-0.0723626608960326
3.525;-0.107296359259635
3.53;-0.157201642636209
3.535;-0.192135340999811
3.54;-0.232059567701071
3.545;-0.271983794402331
3.55;-0.306917492765933
3.555;-0.35183224780485
3.56;-0.386765946168452
3.565;-0.426690172869712
3.57;-0.456633342895656
3.575;-0.491567041259259
3.58;-0.526500739622861
3.585;-0.556443909648805
3.59;-0.591377608012408
3.595;-0.621320778038352
3.6;-0.651263948064297
3.605;-0.676216589752584
3.61;-0.706159759778529
3.615;-0.726121873129159
3.62;-0.751074514817446
3.625;-0.776027156505733
3.63;-0.790998741518706
3.635;-0.810960854869335
3.64;-0.825932439882308
3.645;-0.84090402489528
3.65;-0.855875609908253
3.655;-0.865856666583567
3.66;-0.875837723258882
3.665;-0.88082825159654
3.67;-0.885818779934197
3.675;-0.890809308271855
3.68;-0.890809308271855
3.685;-0.890809308271855
3.69;-0.890809308271855
3.695;-0.885818779934197
3.7;-0.88082825159654
3.705;-0.875837723258882
3.71;-0.865856666583567
3.715;-0.845894553232938
3.72;-0.84090402489528
3.725;-0.82094191154465
3.73;-0.805970326531678
3.735;-0.795989269856363
3.74;-0.766046099830418
3.745;-0.746083986479789
3.75;-0.721131344791501
3.755;-0.691188174765557
3.76;-0.671226061414927
3.765;-0.641282891388982
3.77;-0.616330249700695
3.775;-0.581396551337093
3.78;-0.556443909648805
3.785;-0.521510211285203
3.79;-0.486576512921601
3.795;-0.451642814557999
3.8;-0.411718587856739
3.805;-0.376784889493137
3.81;-0.336860662791878
3.815;-0.296936436090618
3.82;-0.262002737727016
3.825;-0.217087982688099
3.83;-0.182154284324497
3.835;-0.137239529285579
3.84;-0.0923247742466624
3.845;-0.0524005475454028
3.85;-0.0124763208441432
3.855;0.0274479058571164
3.86;0.067372132558376
3.865;0.107296359259636
3.87;0.152211114298553
3.875;0.192135340999812
3.88;0.232059567701072
3.885;0.271983794402332
3.89;0.316898549441249
3.895;0.351832247804851
3.9;0.39175647450611
3.905;0.421699644532055
3.91;0.461623871233315
3.915;0.501548097934574
3.92;0.536481796298177
3.925;0.571415494661779
3.93;0.601358664687723
3.935;0.631301834713668
3.94;0.66623553307727
3.945;0.696178703103215
3.95;0.721131344791502
3.955;0.751074514817447
3.96;0.771036628168077
3.965;0.795989269856364
3.97;0.825932439882309
3.975;0.835913496557624
3.98;0.855875609908253
3.985;0.870847194921226
3.99;0.885818779934198
3.995;0.895799836609513
4;0.910771421622485
4.005;0.9207524782978
4.01;0.925743006635458
4.015;0.935724063310773
4.02;0.935724063310773
4.025;0.94071459164843
4.03;0.935724063310773
4.035;0.935724063310773
4.04;0.925743006635458
4.045;0.930733534973115
4.05;0.925743006635458
4.055;0.910771421622485
4.06;0.90079036494717
4.065;0.890809308271856
4.07;0.875837723258883
4.075;0.855875609908253
4.08;0.840904024895281
4.085;0.820941911544651
4.09;0.800979798194021
4.095;0.776027156505734
4.1;0.751074514817447
4.105;0.72612187312916
4.11;0.696178703103215
4.115;0.671226061414928
4.12;0.641282891388983
4.125;0.606349193025381
4.13;0.576406022999436
4.135;0.546462852973491
4.14;0.511529154609889
4.145;0.47160492790863
4.15;0.436671229545027
4.155;0.396747002843768
4.16;0.356822776142508
4.165;0.321889077778906
4.17;0.281964851077646
4.175;0.237050096038729
4.18;0.19712586933747
4.185;0.162192170973868
4.19;0.117277415934951
4.195;0.0723626608960335
4.2;0.0324384341947739
4.205;-0.00748579250648573
4.21;-0.0524005475454028
4.215;-0.0923247742466624
4.22;-0.132249000947922
4.225;-0.172173227649182
4.23;-0.212097454350441
4.235;-0.257012209389358
4.24;-0.296936436090618
4.245;-0.33187013445422
4.25;-0.37179436115548
4.255;-0.401737531181424
4.26;-0.446652286220342
4.265;-0.481585984583944
4.27;-0.511529154609888
4.275;-0.54646285297349
4.28;-0.576406022999435
4.285;-0.611339721363037
4.29;-0.636292363051325
4.295;-0.666235533077269
4.3;-0.696178703103214
4.305;-0.716140816453844
4.31;-0.746083986479789
4.315;-0.766046099830418
4.32;-0.786008213181048
4.325;-0.80097979819402
4.33;-0.82094191154465
4.335;-0.84090402489528
4.34;-0.855875609908253
4.345;-0.86086613824591
4.35;-0.870847194921225
4.355;-0.890809308271855
4.36;-0.885818779934197
4.365;-0.895799836609512
4.37;-0.905780893284827
4.375;-0.895799836609512
4.38;-0.895799836609512
4.385;-0.885818779934197
4.39;-0.88082825159654
4.395;-0.88082825159654
4.4;-0.870847194921225
4.405;-0.86086613824591
4.41;-0.845894553232938
4.415;-0.830922968219965
4.42;-0.815951383206993
4.425;-0.795989269856363
4.43;-0.781017684843391
4.435;-0.761055571492761
4.44;-0.736102929804474
4.445;-0.711150288116186
4.45;-0.686197646427899
4.455;-0.661245004739612
4.46;-0.62631130637601
4.465;-0.601358664687722
4.47;-0.56642496632412
4.475;-0.536481796298176
4.48;-0.501548097934573
4.485;-0.471604927908629
4.49;-0.431680701207369
4.495;-0.39175647450611
4.5;-0.356822776142507
4.505;-0.321889077778905
4.51;-0.276974322739988
4.515;-0.242040624376386
4.52;-0.202116397675126
4.525;-0.162192170973867
4.53;-0.11727741593495
4.535;-0.0773531892336901
4.54;-0.0374289625324304
4.545;0.00748579250648662
4.55;0.0474100192077462
4.555;0.0923247742466633
4.56;0.127258472610265
4.565;0.17716375598684
4.57;0.2170879826881
4.575;0.257012209389359
4.58;0.296936436090619
4.585;0.331870134454221
4.59;0.371794361155481
4.595;0.41171858785674
4.6;0.451642814558
4.605;0.486576512921602
4.61;0.521510211285204
4.615;0.556443909648806
4.62;0.586387079674751
4.625;0.626311306376011
4.63;0.651263948064298
4.635;0.681207118090243
4.64;0.711150288116187
4.645;0.736102929804474
4.65;0.761055571492762
4.655;0.786008213181049
4.66;0.815951383206994
4.665;0.835913496557624
4.67;0.855875609908253
4.675;0.865856666583568
4.68;0.880828251596541
4.685;0.895799836609513
4.69;0.910771421622485
4.695;0.9207524782978
4.7;0.925743006635458
4.705;0.935724063310773
4.71;0.94071459164843
4.715;0.945705119986088
4.72;0.94071459164843
4.725;0.94071459164843
4.73;0.94071459164843
4.735;0.94071459164843
4.74;0.925743006635458
4.745;0.9207524782978
4.75;0.910771421622485
4.755;0.895799836609513
4.76;0.885818779934198
4.765;0.865856666583568
4.77;0.855875609908253
4.775;0.835913496557624
4.78;0.820941911544651
4.785;0.790998741518707
4.79;0.766046099830419
4.795;0.741093458142132
4.8;0.716140816453845
4.805;0.6861976464279
4.81;0.66623553307727
4.815;0.626311306376011
4.82;0.591377608012408
4.825;0.561434437986464
4.83;0.526500739622862
4.835;0.491567041259259
4.84;0.451642814558
4.845;0.421699644532055
4.85;0.381775417830796
4.855;0.336860662791878
4.86;0.296936436090619
4.865;0.262002737727017
4.87;0.222078511025757
4.875;0.172173227649183
4.88;0.13723952928558
4.885;0.0973153025843208
4.89;0.0524005475454037
4.895;0.0124763208441441
4.9;-0.032438434194773
4.905;-0.0723626608960326
4.91;-0.11727741593495
4.915;-0.152211114298552
4.92;-0.192135340999811
4.925;-0.237050096038729
4.93;-0.276974322739988
4.935;-0.316898549441248
4.94;-0.35183224780485
4.945;-0.39175647450611
4.95;-0.426690172869712
4.955;-0.466614399570971
4.96;-0.501548097934573
4.965;-0.541472324635833
4.97;-0.571415494661778
4.975;-0.601358664687722
4.98;-0.62631130637601
4.985;-0.661245004739612
4.99;-0.691188174765557
4.995;-0.716140816453844
5;-0.726121873129159
5.005;-0.756065043155103
5.01;-0.781017684843391
5.015;-0.80097979819402
5.02;-0.82094191154465
5.025;-0.835913496557623
5.03;-0.845894553232938
5.035;-0.865856666583567
5.04;-0.875837723258882
5.045;-0.885818779934197
5.05;-0.890809308271855
5.055;-0.90079036494717
5.06;-0.895799836609512
5.065;-0.90079036494717
5.07;-0.90079036494717
5.075;-0.90079036494717
5.08;-0.885818779934197
5.085;-0.885818779934197
5.09;-0.88082825159654
5.095;-0.870847194921225
5.1;-0.855875609908253
5.105;-0.845894553232938
5.11;-0.830922968219965
5.115;-0.810960854869335
5.12;-0.810960854869335
5.125;-0.771036628168076
5.13;-0.756065043155103
5.135;-0.731112401466816
5.14;-0.701169231440872
5.145;-0.676216589752584
5.15;-0.651263948064297
5.155;-0.616330249700695
5.16;-0.58638707967475
5.165;-0.556443909648805
5.17;-0.521510211285203
5.175;-0.486576512921601
5.18;-0.456633342895656
5.185;-0.416709116194397
5.19;-0.376784889493137
5.195;-0.336860662791878
5.2;-0.301926964428275
5.205;-0.262002737727016
5.21;-0.232059567701071
5.215;-0.182154284324497
5.22;-0.142230057623237
5.225;-0.0973153025843199
5.23;-0.0573910758830602
5.235;-0.00748579250648573
5.24;0.0274479058571164
5.245;0.067372132558376
5.25;0.112286887597293
5.255;0.152211114298553
5.26;0.192135340999812
5.265;0.237050096038729
5.27;0.276974322739989
5.275;0.311908021103591
5.28;0.351832247804851
5.285;0.396747002843768
5.29;0.446652286220342
5.295;0.466614399570972
5.3;0.506538626272232
5.305;0.536481796298177
5.31;0.571415494661779
5.315;0.606349193025381
5.32;0.636292363051326
5.325;0.671226061414928
5.33;0.696178703103215
5.335;0.716140816453845
5.34;0.751074514817447
5.345;0.776027156505734
5.35;0.805970326531679
5.355;0.825932439882309
5.36;0.845894553232938
5.365;0.865856666583568
5.37;0.880828251596541
5.375;0.895799836609513
5.38;0.910771421622485
5.385;0.9207524782978
5.39;0.915761949960143
5.395;0.935724063310773
5.4;0.930733534973115
5.405;0.945705119986088
5.41;0.945705119986088
5.415;0.945705119986088
5.42;0.945705119986088
5.425;0.945705119986088
5.43;0.935724063310773
5.435;0.925743006635458
5.44;0.925743006635458
5.445;0.905780893284828
5.45;0.895799836609513
5.455;0.880828251596541
5.46;0.865856666583568
5.465;0.845894553232938
5.47;0.825932439882309
5.475;0.805970326531679
5.48;0.786008213181049
5.485;0.756065043155104
5.49;0.731112401466817
5.495;0.701169231440872
5.5;0.676216589752585
5.505;0.64627341972664
5.51;0.611339721363038
5.515;0.581396551337094
5.52;0.546462852973491
5.525;0.511529154609889
5.53;0.476595456246287
5.535;0.441661757882685
5.54;0.401737531181425
5.545;0.356822776142508
5.55;0.321889077778906
5.555;0.276974322739989
5.56;0.242040624376387
5.565;0.19712586933747
